cliente_id,fecha,monto,sentido,instrumento,canal,contraparte,pais_contraparte,referencia
AR027,2026-07-16,7112468.39,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR033,2026-07-16,3532215.00,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR002,2026-07-17,218633.48,INGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR028,2026-07-17,975259.32,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR029,2026-07-17,1049975.32,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR034,2026-07-17,5713038.89,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR015,2026-07-18,964822.20,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR020,2026-07-18,203372.92,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR033,2026-07-18,1896069.88,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR001,2026-07-19,340034.84,EGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR008,2026-07-19,61934.73,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR012,2026-07-19,1500935.38,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR029,2026-07-19,1572503.05,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR005,2026-07-20,27428.34,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR008,2026-07-20,69816.09,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR015,2026-07-20,467507.67,INGRESO,TRANSFERENCIA,ELECTRONICO,Importador,Brasil,
AR018,2026-07-20,145424.72,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR028,2026-07-20,1627076.86,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR029,2026-07-20,1821001.87,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR032,2026-07-20,1696649.95,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR032,2026-07-20,930166.22,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR035,2026-07-20,2147689.68,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR002,2026-07-21,225058.61,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR010,2026-07-21,166707.26,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR017,2026-07-21,264447.53,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR023,2026-07-21,2425412.33,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR031,2026-07-21,3016191.16,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR001,2026-07-22,361964.68,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR002,2026-07-22,165307.17,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR003,2026-07-22,226595.34,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR005,2026-07-22,41093.98,INGRESO,TRANSFERENCIA,ELECTRONICO,Importador,Brasil,
AR007,2026-07-22,687668.44,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR016,2026-07-22,963064.69,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR019,2026-07-22,527118.94,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR026,2026-07-22,4404647.26,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR029,2026-07-22,1603663.79,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR030,2026-07-22,3478258.55,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR033,2026-07-22,2140130.39,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR034,2026-07-22,6318633.64,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR003,2026-07-23,159462.65,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR007,2026-07-23,1140848.28,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR035,2026-07-23,2274183.34,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR008,2026-07-24,107349.43,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR001,2026-07-25,280340.68,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR002,2026-07-25,168895.33,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR004,2026-07-25,150566.91,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR005,2026-07-25,32411.34,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR008,2026-07-25,140344.14,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR014,2026-07-25,1002938.44,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR019,2026-07-25,310741.79,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR025,2026-07-25,1410544.62,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR033,2026-07-25,2133269.59,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR003,2026-07-26,294348.43,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR003,2026-07-26,161969.03,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR015,2026-07-26,856996.20,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR022,2026-07-26,76855.27,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR023,2026-07-26,2345367.93,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR025,2026-07-26,1859831.31,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR032,2026-07-26,1330334.93,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR002,2026-07-27,270073.64,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR005,2026-07-27,55083.97,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR008,2026-07-27,66392.96,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR013,2026-07-27,2223802.47,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR017,2026-07-27,252042.34,EGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR019,2026-07-27,399128.18,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR022,2026-07-27,67433.66,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR031,2026-07-27,2260202.35,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR008,2026-07-28,104272.61,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR022,2026-07-28,78993.13,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR029,2026-07-28,1309859.90,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR029,2026-07-28,2169636.13,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR035,2026-07-28,1833520.87,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR001,2026-07-29,307743.46,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR015,2026-07-29,752395.93,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR015,2026-07-29,594526.20,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR024,2026-07-29,411390.71,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR025,2026-07-29,1974994.23,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR026,2026-07-29,3440003.42,EGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR015,2026-07-30,531260.84,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR018,2026-07-30,224655.96,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR022,2026-07-30,69107.46,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR004,2026-07-31,222372.83,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR015,2026-07-31,742785.55,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR017,2026-07-31,289462.63,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR021,2026-07-31,349233.67,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR024,2026-07-31,396835.10,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR003,2026-08-01,250642.05,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR009,2026-08-01,98693.26,INGRESO,TRANSFERENCIA,ELECTRONICO,Importador,Brasil,
AR009,2026-08-01,92854.47,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR010,2026-08-01,130092.04,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR012,2026-08-01,1389192.03,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR025,2026-08-01,2484444.92,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR026,2026-08-01,3871937.74,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR007,2026-08-02,579409.66,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR008,2026-08-02,65687.12,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR008,2026-08-02,76197.38,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR014,2026-08-02,874522.76,EGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR016,2026-08-02,762663.90,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR019,2026-08-02,549810.49,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR019,2026-08-02,407746.07,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR035,2026-08-02,1620505.16,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR035,2026-08-02,2745328.68,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR002,2026-08-03,171995.91,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR005,2026-08-03,36279.64,EGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR011,2026-08-03,264822.13,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR015,2026-08-03,727314.83,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR015,2026-08-03,472651.85,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR021,2026-08-03,382619.24,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR026,2026-08-03,2848726.59,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR027,2026-08-03,10528962.44,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR001,2026-08-04,266069.02,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR008,2026-08-04,77135.30,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR008,2026-08-04,140648.88,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR010,2026-08-04,97763.39,INGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR013,2026-08-04,1459195.35,EGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR014,2026-08-04,593236.61,INGRESO,CHEQUE,ELECTRONICO,Proveedor,Chile,
AR016,2026-08-04,1037997.22,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR020,2026-08-04,212990.10,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR021,2026-08-04,374073.87,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR023,2026-08-04,2002761.34,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR025,2026-08-04,3006088.68,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR029,2026-08-04,1431456.00,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR031,2026-08-04,3587740.86,INGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR032,2026-08-04,1335472.18,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR032,2026-08-04,1170014.15,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR004,2026-08-05,102948.21,EGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR010,2026-08-05,87541.85,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR010,2026-08-05,147320.66,EGRESO,EFECTIVO,PRESENCIAL,Proveedor local,Argentina,
AR020,2026-08-05,201576.38,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR031,2026-08-05,2077106.90,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR033,2026-08-05,2397788.60,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR034,2026-08-05,8734647.56,INGRESO,EFECTIVO,PRESENCIAL,Cobro de honorarios,Argentina,
AR003,2026-08-06,270646.77,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR007,2026-08-06,559835.90,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR013,2026-08-06,1312776.97,EGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR014,2026-08-06,636792.41,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR014,2026-08-06,1059820.30,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR019,2026-08-06,356141.56,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR035,2026-08-06,1733829.55,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR035,2026-08-06,2915315.80,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR001,2026-08-07,273846.25,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR010,2026-08-07,169645.62,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR015,2026-08-07,468313.33,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR020,2026-08-07,215635.49,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR021,2026-08-07,388457.71,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR030,2026-08-07,4456229.17,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR031,2026-08-07,2681219.22,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR032,2026-08-07,1750353.80,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR034,2026-08-07,9523375.07,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR003,2026-08-08,241736.09,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR005,2026-08-08,56208.12,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR008,2026-08-08,69323.55,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR014,2026-08-08,857868.39,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR019,2026-08-08,370797.53,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR029,2026-08-08,1461509.24,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR033,2026-08-08,1554109.85,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR005,2026-08-09,62474.13,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR016,2026-08-09,776605.63,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR020,2026-08-09,151258.38,INGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR027,2026-08-09,9144516.57,INGRESO,EFECTIVO,PRESENCIAL,Proveedor local,Argentina,
AR028,2026-08-09,1669312.01,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR030,2026-08-09,4602441.19,INGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR034,2026-08-09,4946109.81,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR002,2026-08-10,308325.23,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR004,2026-08-10,152249.70,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR005,2026-08-10,31567.64,EGRESO,EFECTIVO,PRESENCIAL,Proveedor,Chile,
AR007,2026-08-10,1255959.88,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR018,2026-08-10,143058.65,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR023,2026-08-10,2895325.04,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR026,2026-08-10,2224175.42,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR028,2026-08-10,1399191.35,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR028,2026-08-10,1250534.23,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR032,2026-08-10,876411.70,EGRESO,TRANSFERENCIA,ELECTRONICO,Importador,Brasil,
AR033,2026-08-10,1986645.15,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR004,2026-08-11,211352.51,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR007,2026-08-11,709620.31,EGRESO,CHEQUE,ELECTRONICO,Importador,Brasil,
AR007,2026-08-11,1298969.09,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR016,2026-08-11,730123.41,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR021,2026-08-11,492112.68,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR032,2026-08-11,1632288.97,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR002,2026-08-12,216343.33,INGRESO,EFECTIVO,PRESENCIAL,Proveedor,Chile,
AR003,2026-08-12,128359.37,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR003,2026-08-12,130873.05,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR006,2026-08-12,229666.52,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR015,2026-08-12,818057.35,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR027,2026-08-12,7733319.60,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR001,2026-08-13,210621.60,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR003,2026-08-13,180154.84,EGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR007,2026-08-13,979437.05,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR008,2026-08-13,72659.86,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR011,2026-08-13,273580.07,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR012,2026-08-13,1804899.42,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR014,2026-08-13,590498.56,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR016,2026-08-13,498948.50,EGRESO,TRANSFERENCIA,ELECTRONICO,Importador,Brasil,
AR020,2026-08-13,128893.17,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR033,2026-08-13,2592438.68,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR003,2026-08-14,243980.48,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR011,2026-08-14,277761.60,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR015,2026-08-14,750062.92,EGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR016,2026-08-14,842333.56,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR016,2026-08-14,903440.16,INGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR019,2026-08-14,336794.86,INGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR026,2026-08-14,4525639.46,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR026,2026-08-14,2334749.43,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR005,2026-08-15,51470.67,EGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR022,2026-08-15,86070.84,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR028,2026-08-15,1194746.02,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR033,2026-08-15,2532919.16,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR034,2026-08-15,4887215.67,INGRESO,EFECTIVO,PRESENCIAL,Proveedor local,Argentina,
AR007,2026-08-16,941735.34,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR010,2026-08-16,135045.30,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR011,2026-08-16,171457.98,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR016,2026-08-16,594972.20,EGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR017,2026-08-16,204365.65,INGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR024,2026-08-16,349163.26,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR006,2026-08-17,214104.88,EGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR006,2026-08-17,426953.15,INGRESO,CHEQUE,ELECTRONICO,Mayorista del rubro,Argentina,
AR015,2026-08-17,622721.19,EGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR023,2026-08-17,1485595.85,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR028,2026-08-17,1737437.71,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR028,2026-08-17,1437951.80,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR006,2026-08-18,235399.42,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR019,2026-08-18,506176.84,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR022,2026-08-18,86526.78,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR029,2026-08-18,1292553.28,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR029,2026-08-18,2361176.54,EGRESO,EFECTIVO,PRESENCIAL,Mayorista del rubro,Argentina,
AR003,2026-08-19,177169.14,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR027,2026-08-19,11970691.16,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR029,2026-08-19,1517265.30,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR032,2026-08-19,905623.86,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR020,2026-08-20,177104.45,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR023,2026-08-20,2011718.62,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR026,2026-08-20,2710127.00,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR028,2026-08-20,1093927.58,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR004,2026-08-21,100979.29,INGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR004,2026-08-21,107749.37,EGRESO,EFECTIVO,PRESENCIAL,Proveedor local,Argentina,
AR012,2026-08-21,1709487.21,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR013,2026-08-21,2648991.66,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR014,2026-08-21,827259.31,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR022,2026-08-21,82975.51,EGRESO,CHEQUE,ELECTRONICO,Cobro de honorarios,Argentina,
AR025,2026-08-21,2454946.07,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR009,2026-08-22,87776.12,INGRESO,CHEQUE,ELECTRONICO,Importador,Brasil,
AR011,2026-08-22,251022.65,INGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR022,2026-08-22,90016.95,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR031,2026-08-22,2045036.54,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR033,2026-08-22,2455578.37,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR002,2026-08-23,271856.67,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR006,2026-08-23,329653.57,EGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR006,2026-08-23,412552.00,INGRESO,CHEQUE,ELECTRONICO,Comitente,Uruguay,
AR008,2026-08-23,121215.98,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR010,2026-08-23,165993.63,EGRESO,EFECTIVO,PRESENCIAL,Transferencia recibida,Argentina,
AR021,2026-08-23,236373.84,INGRESO,EFECTIVO,PRESENCIAL,Comitente,Uruguay,
